customer_tweet_id,customer_message,intent,confidence,reason
23966,I have sent an email as the same thing happened to me today. The delivery attempt was never made.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
23983,"pre-ordered CoD WW2 on the 5th july, says today it won’t be delivered until 4th Nov, the day after release? Why is this?",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
24478,"Still not despatched, can you check what the delay is? This is the second problem I’ve had using prime next day delivery",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
24481,All 3 say they are arriving today but none are dispatched yet so I don’t see how they can be,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
24498,"It is being arranged ,but a week after arranging Prime delivery, I have to order it again. It is not good enough.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
24505,My Prime 'expedited' delivery has been 'out for delivery' for 70 hours. I could have WALKED to Amazon warehouse & back in 58 hrs.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
24513,"Hey , Prime now delivery is no longer free?! I missed this change 🤔",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
24942,I have done this earlier I didn't get any help now again you people did the same thing __email__ contact me on mail,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
24947,"Still waiting for your response, let me know how gonna help me in this issue?",Delivery Delay,HIGH,"Boundary rule override: Message describes a late, delayed, missed, or failed delivery."
24957,"Its more than 3 days & m still waiting for replacement of my order, now please refund my money now I don't want to do shopping with u ever",Return / Refund,HIGH,Message explicitly concerns a return or refund.
24959,"I will not do that, m fed up of doing thst and you people keep repeating same, now just refund my money",Return / Refund,HIGH,Message explicitly concerns a return or refund.
25253,The delivery deadline was yesterday,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
25259,I purchased a book on the 8th October and still hasn’t come and is now past its delivery deadline?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
25273,The sick joke that the 1 time I pay for one day shipping screws everything up,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
25283,why won't my card work? I have money in the bank,Payment / Billing,HIGH,No strong boundary rule matched; retained semantic prediction.
25293,where is my order? I paid for 1 day delivery yesterday and no notification to say to pick it up at the pick up point.,Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
25296,3 out of 4 of my orders have not actually had two day shipping. Feeling ripped off.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
25298,Yeah it happens with you! Stuff that is marked amazon prime and says I'll get it in two days and then at 8pm on the second day changes ETA.,Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
25898,At the bottom it was mentioned- Did I solve your problem? I clicked NO and detailed the issue on the feedback portal.,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
25938,"so I order on prime for next day delivery and receive nothing :/ cant track parcel, cant contact seller...how do I get my delivery??massively disappointed",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
25863,"hey amazon, my echo dot is taking 4 days to be delivered even though I am in Mumbai. #disappointed #badService",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
26895,Thank you! It now works,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
26904,"inspite of all the problems faced, your customer service officers have an audacity to hang up! #PerksofBeingAPrimeMember",Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
26909,I’ve managed to do it now,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
26918,"Pre ordered a book and treated myself to another book, neither have even dispatched! The order is still at will dispatch on 22nd Oct.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
27353,I have ordered 2 things from in the past month and haven't received either items and now Amazon is NOT tryna give me a refund 🗣🗣,Return / Refund,HIGH,Message explicitly concerns a return or refund.
27851,Ooh..Thanks for your positive reply.Hope you will return the money as soon as possible.,Return / Refund,HIGH,No strong boundary rule matched; retained semantic prediction.
27875,I am requesting to return this product since last 15 days but no response at all. WORST return policy I have ever seen.....,Return / Refund,HIGH,Message explicitly concerns a return or refund.
27886,Really? Right ok how long for a refund,Return / Refund,HIGH,Message explicitly concerns a return or refund.
27895,To be honest after three weeks where things haven't shipped I'm now canceling orders,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
27894,Most orders I place now say that shipping date will be notified rather than an exact date. Expedited shipping taking 14 days?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
28401,. I have done this many times and received nothing. Coming up on three months. First package three weeks late today,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
28411,Still nothing. Package now two weeks late. How patient do I have to be with an issue I brought to you two months ago?,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
28413,Two more days and still nothing. Delivery over a week late now. This has been going on for two months.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
28444,Hi please could i have a DM regarding a recent order. Thanks,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
28456,thanks for the reply,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
28882,I have booked a package to my office address. Actually every week Saturday is holiday but this week it's on Monday.(1/2),Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
28931,Now plz reach me soon and call me refund my money,Return / Refund,HIGH,Message explicitly concerns a return or refund.
28957,Sir pls update ur page abt prizes !! Or it seems to be a gimmick for us..,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
29510,Still waiting for to call me regarding my complaint about their poor Prime service. Was supposed to happen on 28/10/17... 😡,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
29533,you really need to sort out your customer service!!! 5 phone calls and I'm still banging my head against a brick wall.,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
29666,"ok, I'll head over there. Thanks!",Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
29943,I was told I'd receive an email to reset my password since my account was hacked and 5 phone calls later nothing.,Account / Login / Security,HIGH,"Message concerns account access, login, verification, or security."
29948,I can't log in to my account to even do that. That's the issue. I have Zero access cause it's been hacked.,Account / Login / Security,HIGH,"Message concerns account access, login, verification, or security."
29978,Thanks for help,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
29997,Is it necessary to send fax ?? Can't we send email with supporting documents ??,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
30032,And thank you for the help.,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
31311,I didn't receive my order yet. Delivery date is 30th Oct. Order I'd 408-2620150-2527537. Customer care commitment is not met.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
31316,Your team has contacted saying the same 24-48 hr delivery policy for order delivery. So I need to wait another 2 days. For prime your deliver fast but not for me even for your mistake.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
31332,Saying arriving Friday,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
31368,I have shared details already but no one contact me..,Customer Support / Complaint,HIGH,No strong boundary rule matched; retained semantic prediction.
31387,I don’t understand why Prime isn’t shipping promptly anymore. I spend tens of thousands a year with them. No two day service. 😬,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
31386,"It’s becoming a typical scenario. Item says prime, in stock, place order and it takes a week to get it. I canceled an order this am.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
31397,I've ordered an item weeks ago it's not been delivered contacted seller twice but not getting help with a refund from them,Return / Refund,HIGH,Message explicitly concerns a return or refund.
31399,y not ship Amazon pantry to all cities n towns.. v don't mind getting it in 3-4 days.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
31842,i called customer care this morning and the rep doesnt even know and blurts out information without even knowing what customer asking for,Customer Support / Complaint,HIGH,No strong boundary rule matched; retained semantic prediction.
32314,Promotional cash back not credited even after refund date been crossed order# 404-4707947-1460330☹️😡,Return / Refund,HIGH,Message explicitly concerns a return or refund.
19459,What's happening guys...I got confirmation from your representative in mrng the package will be delivered by 10 AM (1/2),Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
33203,"And you people fool your customers, very shameful.",Customer Support / Complaint,HIGH,No strong boundary rule matched; retained semantic prediction.
33246,Shall I wait for life? Worst customer service...pathetic!,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
33297,"Alright, thanks!",Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
33301,My order number: 171-2623585-5777153 is not yet delivered. This is the third time I am facing the problem,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
34471,i've noticed recently all my game pre-orders are scheduled to be delivered a day late. Why is this? 🤔,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
34470,"No, for this particular example the game releases on 3rd November but the delivery date is the 4th. I pre-ordered the game months ago",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
34521,will UK pre orders for cod ww2 get pre load codes soon ?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
34552,Order is dispatched yet Prime not activated.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
34577,How does one get a refund on a never delivered package when you require us to send it back for the refund?,Return / Refund,HIGH,Message explicitly concerns a return or refund.
35156,First attempt at ordering an package to an Amazon Pickup Point and they are 3 days late on delivery. Why bother paying for prime?,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
35155,Supposed to arrive Nov 2nd or 3rd now and I need the package no later than tomorrow night,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
35851,they took additional details and verified my phone and still failed to deliver today. I assume i need to stand out on the street waving.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
35936,how come the order I made today using amazon prime guarantee next day delivery says guaranteed delivery Nov 6?,Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
35935,"I’m not sure, I ordered it at 8am this morning with 1 day shipping. I just got the email saying I will get an email when it’s been shipped",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
35939,"Awesome, thank you!",Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
36481,not available at my nearby distro center.. Says it comes today. Kinda horrible delivery times.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
36532,I have done it many times,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
36535,I am not receiving any help from nor u. My money is LOOTED by u. REFUND MY MONEY,Return / Refund,HIGH,Message explicitly concerns a return or refund.
36563,when is Raja the great movie available in Telugu in prime,Prime Membership / Benefits,HIGH,No strong boundary rule matched; retained semantic prediction.
36569,got an notification that my package couldn’t reach my front door/turns out they were just lazy and never came to my house bc my gate guard said no one tried to get through so i really can’t trust anyone and delivery men are lazy i’m a freaking prime member,Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
36582,When will the packet will get collected and refund sent back to account..,Return / Refund,HIGH,Message explicitly concerns a return or refund.
36592,R u guys crazy.. I have already done that..,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
37602,It was scheduled for today. No one came for pick up of shipment. This is height of carelessness.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
37620,I filled this out yesterday right after you sent this and still no reply and no another package is late. I don't get it.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
37623,Amazon Logistics is again not delivering packages. It seems like a trend and not being addressed.#AMZLFail,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
37625,"Help ! My Amazon Prime biz acct was hacked. Someone reset email address, and I can't sign in to report it.",Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
38104,Very disappointed with delivery service. I won't any order from #Amazon in future.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
38110,These are only delaying tactics. If I pay prime delivery charges then same package will be delivered within 24 hours without any issues.,Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
38112,-5 out of 5 for delivery service. I didn't pay prime delivery charges that's why it's happening to me.,Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
38568,It was supposed to be delivered today and now it's saying rescheduled due to customer request. And I have not request anything,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
38799,No reply to my last tweet. Thank you for replying now tho :),Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
38828,Dear my prime expired today but echo which extends it by a year hasn’t arrived. Help?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
39558,"I got my refund from for my copy of odyssey, but was hit with a restocking fee because their delivery people can't do their job.",Return / Refund,HIGH,Message explicitly concerns a return or refund.
39583,"Constantly getting notifications that my orders arrived when they didn’t. And the customer service agent I’m chatting with is so rude. I already canceled Fresh.. don’t want to cancel Prime, too 😐",Order Cancellation,HIGH,Boundary rule override: Customer explicitly wants to cancel an order.
39592,"Argh, Hey Amazon! WHERE IS MY PACKAGE? Arriving between Nov 1&3 doesn't mean shop Nov. 2 and maybe you'll get it the next day. WTF?",Order Tracking / Status,HIGH,"Boundary rule override: Message asks for order, shipment, or tracking status."
40383,"Yes, I tried to relog in, and it says my account is locked and they sent an email to help unlock it, but I got no email.",Account / Login / Security,HIGH,"Message concerns account access, login, verification, or security."
40388,"oh! nov 8 or 9, but it was released yesterday and hasnt shipped",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
40405,Your delivery has really gone down hill. No delivery. Lets see what my Nest cam shows tomorrow. If they lie again.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
41498,My friend placed the order for me. He (Neil Dsouza) just filled the details in the redressal. Amazon's Jaya Pavani is looking into it.,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
41501,Would be great if we could talk about it. I'd like to get the missing part. Or else I may have to buy the whole thing again.,Wrong / Damaged / Defective Item,HIGH,No strong boundary rule matched; retained semantic prediction.
41525,N have mail the details with fax too,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
42473,I was supposed to be credited my money back within the hour and I never got it.,Return / Refund,HIGH,Message explicitly concerns a return or refund.
42475,I talked to some “Pramod” that told me I’d have my money back in a hour and I never got it,Return / Refund,HIGH,Message explicitly concerns a return or refund.
42488,There was an internal error in our system. We logged the problem and will investigate it later. Our apologies for the inconvenience.,Delivery Delay,HIGH,"Boundary rule override: Message describes a late, delayed, missed, or failed delivery."
42538,what about refund for order returned? Kindly initiate asap,Return / Refund,HIGH,Message explicitly concerns a return or refund.
42562,"Ordering from - When it works it works great. When there is a problem (""prime"" delivery not delivered after 6 days) they fall apart.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
43285,"When the job keeps you busy, but you can order a pumpkin from amazon prime now in an hour and…",Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
43303,"You know what sucks, ? When you pre-order something to guarantee an arrival on the day of release only to find out you gotta wait",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
43643,"Does this mean my package won't be delivered today or will it, since I had paid for one day shipping?",Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
43673,It says Nov 28 but now they’re estimating to be by Dec 15,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
43725,"Thanks to Amazon's new, experimental, delivery-gig system, we just had yet another package chucked into our yard, left out in the open next to a city sidewalk. A city sidewalk, you dolts!!! Driver sped away. Prime members since 1995.",Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
43733,Ugh this is my third prime order in 2 weeks that will be delivered late. What’s the deal? #nothappy,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
43742,"I ordered $100 visa gift card on Nov 19th using prime membership, whose delivery date was 21st and since then I am waiting for my product. When I am calling at amazon they are either transferring my call or giving me false promises. I want answer. SHAMEFUL",Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
45526,"Hi, my 'next day' delivery has so far taken a week. Any chance you can speed it up a bit? #NotImpressed",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
45525,Yep. Original estimate 27 October. New estimate 31 October. It's been 'in transit' since Friday....,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
45533,Thanks! I need to use the item tomorrow so I can't really return the rest of it. Is there any way to get a partial refund?,Return / Refund,HIGH,Message explicitly concerns a return or refund.
45539,just wanted to confirm that call of duty will ship tomorrow if I chose 2 day shipping like it said to do. Currently says friday,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
46486,She’s here! Thanks hope it’s as good as I hear! #Alexa,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
46489,paid 4 nextday delivery only 2 b told after notifications all day saying that they r delivering 2day only 2 b told they cant deliv,Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
46507,Great! Thank you!,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
46526,Very unimpressed with customer services today!,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
46535,Went to buy something on apparently two-day shipping means Monday now?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
46544,": ""Order now to receive by Wednesday!""....Confirmation email: ""Your package will arrive on Thursday."" Why do you keep lying to me?!",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
46553,"Dear friends, I cannot possibly sign in to my account; I have tried changing my password a bunch of times now to no avail, heeeelp!",Account / Login / Security,HIGH,"Message concerns account access, login, verification, or security."
47852,It was suppose to be delivered on October. 27,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
47855,I have a package that I ordered last Wednesday with Amazon Prime and it still hasn't arrived. I believe there a transit error.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
47868,Recent Prime order not received. says delivered. How to obtain proof of posting needed to claim from ? Thx.,Delivered but Not Received,HIGH,Boundary rule override: Explicit delivered status but customer reports non-receipt.
47916,"i will look,where do i go to see if it's being sent USPS or UPS/FEDEX? I have Prime so it's delivered to my door!",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
47927,Furious with & . Why does the customer have to pay for their lack of communication? #WhereIsMyPackage? 😡😡😡😡😡,Customer Support / Complaint,HIGH,No strong boundary rule matched; retained semantic prediction.
47944,Contacted my bank and they were unable to track the refund using the refund reference code given by Amazon.,Return / Refund,HIGH,Message explicitly concerns a return or refund.
48909,"I'd at least like the option to pick it up. I don't mind the delay in delivery, these things happen. I do mind being told it's coming late in the evening, waiting around for 2 days in a row, all for nothing! contact number redirects to Deutschpost who can't help me! 😕",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
48911,"Today was the following business day! And I set my work address as delivery - normal i think for signed delivery, and 20:00 eta 2 days in a row, hours of my time lost waiting in office for nothing :( DHL on site says '2nd delivery will be attempted' despite it now being 3rd!",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
49141,"I have a Scorpio pre-ordered on Amazon, but it says it needs more time for a “delivery estimate”. Getting worried....",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
49146,"Got my product 5 days when ordered by Amazon prime, where you promise 1-2 days delivery. Bad experience, false promises.",Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
49898,it has shipped already VIA UPS GROUND not via 1 day shipping #Fraud,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
49897,no UPS says it's On Time b/c you shipped it VIA UPS GROUND not UPS overnight!!!,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
49901,"#Amazon shipping #fraud not limited 2 #prime, paid for 1-day shipping on Mon, package scheduled to arrive next Mon. UPS says on time",Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
49919,someone hacked onto my amazon account and changed the email and password what do i do????,Account / Login / Security,HIGH,"Message concerns account access, login, verification, or security."
49924,That should do.,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
49999,"Been waiting for a PRIME parcel for a couple of days now and when i go to track it, says been a delivery attempt, no proof of that",Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
50752,Seriously thinking of dropping since I've had so many issues! Order is supposed to be delivered tomorrow but still hasn't shipped.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
50762,No not yet it’s just usually dispatched very quickly and I’m hoping you haven’t run out of stock as I need them by Saturday 🤞🏽,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
51603,Just tried to order from for the first time since my account was unlocked annnnnnnnnnnd it's now locked again and my order has been cancelled. FFS,Account / Login / Security,HIGH,No strong boundary rule matched; retained semantic prediction.
51602,"Going to have to call support as it wont let me change my password, same thing happened less than two weeks ago.",Account / Login / Security,HIGH,"Message concerns account access, login, verification, or security."
51609,All now I still don't get our Amazon Prime cat in the hat order that was supposed to be delivered on Monday,Prime Membership / Benefits,HIGH,Boundary rule override: Message concerns Prime membership or Prime benefits.
52153,I am pretty certain your frontline customer service reps are just providing stock answers and responses and providing assurances that a problem is taken care of to make their quotas or incentive levels and leaving the fallout to your escalation tier. They just need to be honest.,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
52193,"hi , i bought the pre load version of ww2 for ps4 and i wanted to know when will i get the 2xp code",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
52192,Does the digital pre order also get the bonus?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
52205,Yet another parcel that claim to have delivered that hasn't actually arrived. Wondering why I bother paying for Prime,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
52911,My refund is pending for over 1 month. I think I will shift my loyalty to,Return / Refund,HIGH,Message explicitly concerns a return or refund.
52915,"once again can't deliver. No reason just ""could not attempt delivery"". Stayed home 4 the delivery",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
52921,I have purchase an product on 19 aug 2017 and it s been 2 month but there is refund and amazon serive is worst,Return / Refund,HIGH,Message explicitly concerns a return or refund.
53494,I didn't sign up for Amazon prime to get my order a day late of when I need it. 😒,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
53496,What is going on with delivery ? Item was due on Sunday and still hasn’t arrived! That’s 3 items late ! Why am I paying for Prime?,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
54368,Paid for one day shipping and the last time my order was located was a whole 26 hours ago in NH,Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
54367,It says its suppose to arrive today at 8 but no updates since 1 pm yesterday and it’s suppose to come USPS,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
55035,worst customer support and escalation team. You guys will never change. Always provide wrong information to your clients.,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
55037,When will my pre-order for CoD: WWII arrive? Does it arrive Thursday night for the midnight release or must we wait until Fri?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
55039,It says by November 3rd at 8 pm. I am just getting worried because that’s 2 days away now.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
55041,My order still says “Preparing for shipment” and I ordered it October 25. 😔,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
55049,". wants 6.99 for one day shipping but are unreliable, second time this has happened. Where's my order?",Order Tracking / Status,HIGH,"Boundary rule override: Message asks for order, shipment, or tracking status."
55056,"So, -- given that today is the Nov 1, and one-day shipping gets something delivered by Nov 2, how does two-day shipping mean Nov 6?",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
56859,. why is my account being hacked like every week now...!,Account / Login / Security,HIGH,No strong boundary rule matched; retained semantic prediction.
56861,I’ve called to customer service and they were very helpful and solved the situation to perfection. Thank you!,Customer Support / Complaint,HIGH,Boundary rule override: Main issue is the customer-support experience or lack of resolution.
56891,hey ! Why did you change Prime Surprise Sweets to standard shipping? It's called Prime for a reason.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
56913,Shocking delivery by - not sure would be proud of such terrible service! Cancel my Prime membership please,Customer Support / Complaint,HIGH,Boundary rule override: Main issue is the customer-support experience or lack of resolution.
56917,"1/2 Safe to say won't be delivered this evening How long do I have to wait? If I have to reorder which seems highly likely, Friday delivery",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
56925,"Today, I have a Prime order that should have been delivered yesterday that I had to file a formal complaint over in order to get it.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
56932,How can refunds this my money,Return / Refund,HIGH,Message explicitly concerns a return or refund.
56940,"Standard delivery , by the way it comes out nov 3",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
57448,Seriously though I paid for next day delivery yesterday morning at 7 o’clock It’s 35 hours later and my order still hasn’t arrived,Payment / Billing,HIGH,"Boundary rule override: Message concerns a payment, charge, billing, or monetary transaction."
57464,"Pretty terrible experience with , ordered with prime Friday and still no package, policies over customers is their new approach :(",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
57477,Pay for prime and I’ve order 2 items in the last 2 days both I’ve had issues with delivery! Fuming!,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
58073,Delivery is estimated for the 7th but Dodies book is out tomorrow.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
58077,Disgusting service from with delivering my pre order of book for tomorrow😢 having to wait 5 days after it's released.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
58082,I highly encourage everyone to NEVER preorder things from they can't provide an update on an item that i should have in 6 days.,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
58097,"terrible experience today with Prime delivery. Ended being told 'sorry Mr Garner, there's no complaints procedure'. Please DM me",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
58128,why do I have to continually explain the situation! I’m talking to a wall. You don’t listen! Horrible customer service,Customer Support / Complaint,HIGH,Main issue is the customer-support experience or lack of resolution.
58131,been told my parcel was out for delivery since 630 now I'm told not to expect it till tomorrow. What is going on? It's prime,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
58135,Ahh no worries. Thanks for the help. Have a good day :),Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
58201,"Yes, products never delivered with promise time.",Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
58747,Yet again JMHC fail to deliver my parcel yet claim they attempted to at 6:28pm! Why do I pay for Prime when orders never reach me?,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
59520,When will iPhone X will be back in stock?,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
59536,I got it sorted. Thanks for the help.,Non-actionable / Exclude,HIGH,No strong boundary rule matched; retained semantic prediction.
59541,my prime parcel should have been delivered today and still no sign? Item was needed for a present but no show,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
59540,no it just says it will be delivered today,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
59546,To message the courier & hope they pick it up tomorrow & deliver (3 days late) & a free month prime membership...which doesn't deliver item!,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
59550,i just ordered this light and after i placed my order it changed my 2 day shipping to next monday ???,Delivery Delay,HIGH,No strong boundary rule matched; retained semantic prediction.
59559,my order still hasn't arrived and deliver said it was due today. Please can you help.,Delivery Delay,HIGH,"Message describes a late, delayed, missed, or failed delivery."
