customer_tweet_id_x,customer_message,corrected_intent,customer_tweet_id_y,predicted_intent,confidence,system_decision,system_reason,best_similarity,generated_response,expected_decision,expected_reason,suggested_decision,suggested_reason,decision_match,correct
751261,Echo Dot in India doesn't have any India specific apps? Even for traffic it's not taking India address (1/3),Product / App / Website Issue,751261,Product / App / Website Issue,0.354751,ESCALATE,Low classification confidence,0.4843609,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
755084,Shortly doesn't have any time frame? Such useless service of yours. #Amazonloosers,Delivery Delay,755084,Customer Support / Complaint,0.2733268,ESCALATE,Low classification confidence,0.7067473,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
134860,It doesn’t give me any company name or phone number.,Product / App / Website Issue,134860,Order Tracking / Status,0.1974751,ESCALATE,Low classification confidence,0.64422673,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
868714,"So messed up my Fire Emblem Warriors pre-order and I still don't have it, fuming doesn't even cover it",Delivery Delay,868714,Product / App / Website Issue,0.6060609,ESCALATE,Weak historical retrieval similarity,0.43107307,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
164934,"If you take a look at the picture, you’ll see all the text is in one column. It doesn’t move left to right while typing.",Product / App / Website Issue,164934,Product / App / Website Issue,0.5125264,AUTO_HANDLE,Sufficient confidence and retrieval,0.9711232,"I'm sorry you're experiencing an issue with the Amazon website or app. Please try refreshing the page or restarting the app. If the problem continues, please contact Amazon support.",AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,True
69969,done. Hope someone helps and just doesn't give us false promises this time🙄,Non-actionable / Exclude,69969,Non-actionable / Exclude,0.57473767,ESCALATE,Non-actionable message,0.5814129,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
500679,About 2 seconds away from ending my membership. I've literally NEVER had so many problems with account security & customer service before when shopping online. ✌️ out ...it was mediocre while it lasted.,Account / Login / Security,500679,Account / Login / Security,0.20948426,ESCALATE,Low classification confidence,0.4811035,This request should be reviewed by a human support agent.,ESCALATE,Account or security issue requires human review.,ESCALATE,Account or security issue requires human review.,True,True
778908,how my problem will be resolved then? i have paid online and my order is being returned and your customer care is useless. what to do now?,Return / Refund,778908,Customer Support / Complaint,0.27845892,ESCALATE,Low classification confidence,0.6166489,This request should be reviewed by a human support agent.,ESCALATE,Manual review determined that human handling is required.,AUTO_HANDLE,Routine return or refund request.,False,True
757093,I’ve had problem with my account which have been blocked from past three months and least assisted by your customer service team.,Account / Login / Security,757093,Account / Login / Security,0.7369556,AUTO_HANDLE,Sufficient confidence and retrieval,0.7685511,"For account or login issues, please use Amazon's official account support options. For your security, do not share passwords, verification codes, or other sensitive information in a public message.",ESCALATE,Account or security issue requires human review.,ESCALATE,Account or security issue requires human review.,True,False
958176,"Amazons new AMZL US has the worst tracking service ever, never correct delivery dates, or times. I pay for prime for the worst service 🙄",Delivery Delay,958176,Delivery Delay,0.22927703,ESCALATE,Low classification confidence,0.73552954,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
708579,This has been a harrowing experience and not what is known for in customer service. Still is unresolved - no real help from anyone,Customer Support / Complaint,708579,Customer Support / Complaint,0.7899725,ESCALATE,Customer support complaint,0.633891,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
133596,Yes what it was one item in my cart was holding it up. Apparently there was an issue with the item and or seller and the place order wouldn’t go through the page just kept reloading. One of Amazons customer service from home folks helped me troubleshoot and track down the issue.,Product / App / Website Issue,133596,Product / App / Website Issue,0.14058413,ESCALATE,Low classification confidence,0.95741504,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
631596,"Every single order (3) in the past week has been late when shipped by . I have not received customer service that has been satisfactory and the last package, I walked to USPS to pick up myself. Please make this right...",Delivery Delay,631596,Delivery Delay,0.5370496,AUTO_HANDLE,Sufficient confidence and retrieval,0.71022177,"I'm sorry that your order has been delayed. Please check the latest tracking information and estimated delivery date. If the order is already past the expected date, please contact Amazon support so they can look into the delivery.",AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
144185,"#Worst experience with you ever, #wrong shipment details provided, #order #cancelled after 6 days without any intimation, #No #refund till date #customer service executive talked in very rude language & hang up without listening anything. #ridiculous services.",Return / Refund,144185,Order Cancellation,0.2628861,ESCALATE,Low classification confidence,0.8426374,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,False
932689,Had the best customer service ever. The woman was from Jamaica and sang Bob Marley down the phone to me...,Non-actionable / Exclude,932689,Customer Support / Complaint,0.6488782,ESCALATE,Weak historical retrieval similarity,0.44756454,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
320348,1__credit_card__ Your customer support is horrible,Customer Support / Complaint,320348,Customer Support / Complaint,0.4369457,ESCALATE,Low classification confidence,0.5383059,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
521720,is this what teach your customer service team. When in doubt ignore the customer,Customer Support / Complaint,521720,Customer Support / Complaint,0.8998606,ESCALATE,Customer support complaint,0.5294491,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
631725,i got locked out of my account never recieved my items customer service rep. was super rude & cant cancel my prime supscription because....my account is still locked,Account / Login / Security,631725,Account / Login / Security,0.49438977,ESCALATE,Low classification confidence,0.6779455,This request should be reviewed by a human support agent.,ESCALATE,Account or security issue requires human review.,ESCALATE,Account or security issue requires human review.,True,True
761873,I HATE YOUR CUSTOMER SERVICE AHHHHHHHHHHHHH,Customer Support / Complaint,761873,Customer Support / Complaint,0.73910016,ESCALATE,Customer support complaint,0.61993587,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
339157,thank you for having the worst customer service. I have been waiting for my money since Sept 19th.,Return / Refund,339157,Customer Support / Complaint,0.37620354,ESCALATE,Low classification confidence,0.6569319,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,False
1083816,#AmazonIndia ... After 20 days and 5 calls and emails to your customer care... i did not receive refund nor the right product,Return / Refund,1083816,Return / Refund,0.7418445,AUTO_HANDLE,Sufficient confidence and retrieval,0.7800193,"Please check the return or refund options available for your order from your Amazon orders page. If the refund or return is not progressing as expected, please contact Amazon support.",AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,True
976853,please wait for a lawyer notice for your shitty customer service. 404-9431882-1668333 #worstCustomerService #Amazon,Customer Support / Complaint,976853,Customer Support / Complaint,0.48578972,ESCALATE,Low classification confidence,0.61796194,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
725901,I have already sent a mail yesterday at 9pm & called customer care but no response as of now. Marked mail to Jeff also.#fraud,Customer Support / Complaint,725901,Delivered but Not Received,0.2659044,ESCALATE,Low classification confidence,0.7227863,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
1114945,but still my packet is not delivered........no proper response from courier team and amazon customer care.......they r jst delaying my order,Delivery Delay,1114945,Delivered but Not Received,0.3763249,ESCALATE,Low classification confidence,0.68888885,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
1103601,Your customer service has deteriorated to unbelievable depths.,Customer Support / Complaint,1103601,Customer Support / Complaint,0.7854466,ESCALATE,Customer support complaint,0.6140721,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
311011,"You are right, I am also facing issue with Amazon.their customer service taking too much time to solve any issue.",Customer Support / Complaint,311011,Wrong / Damaged / Defective Item,0.17834362,ESCALATE,Low classification confidence,0.81711936,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
1146597,"I haven’t received any feedback, the status just says waiting to receive item back.",Return / Refund,1146597,Return / Refund,0.20262602,ESCALATE,Low classification confidence,0.59836394,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,False
900393,I received refund in my bank account thank you Now I am satisfied,Non-actionable / Exclude,900393,Return / Refund,0.86576575,AUTO_HANDLE,Sufficient confidence and retrieval,0.68485487,"Please check the return or refund options available for your order from your Amazon orders page. If the refund or return is not progressing as expected, please contact Amazon support.",ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,False
381995,"Still i have not received this product, this is really really pathetic",Delivery Delay,381995,Wrong / Damaged / Defective Item,0.22058807,ESCALATE,Low classification confidence,0.5639422,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
99963,"just received what I believe to be a bogus email, do you want these forwarded to a fraud dept so they can get shut down? #fraud",Account / Login / Security,99963,Account / Login / Security,0.33686826,ESCALATE,Low classification confidence,0.9011793,This request should be reviewed by a human support agent.,ESCALATE,Account or security issue requires human review.,ESCALATE,Account or security issue requires human review.,True,True
235156,"hi, I’ve just received an email to say I’ve renewed my prime. Never had it. Is this spam? Please help",Prime Membership / Benefits,235156,Prime Membership / Benefits,0.45666927,ESCALATE,Low classification confidence,0.79063725,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine Prime membership or benefits question.,AUTO_HANDLE,Routine Prime membership or benefits question.,True,False
569137,I've still not received any sort of response whether helpful or not. I really expected more from Amazon,Customer Support / Complaint,569137,Non-actionable / Exclude,0.3094795,ESCALATE,Low classification confidence,0.59483004,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
718400,Hey I've received an email from you? claiming to be 'checking user details' and threatening to disable acc 4 non use! Presume it's a #scam ? Acc used a wk ago😉,Account / Login / Security,718400,Account / Login / Security,0.691478,AUTO_HANDLE,Sufficient confidence and retrieval,0.58584213,"For account or login issues, please use Amazon's official account support options. For your security, do not share passwords, verification codes, or other sensitive information in a public message.",ESCALATE,Manual review determined that human handling is required.,ESCALATE,Account or security issue requires human review.,True,False
99815,"Very Disappointed with Amazon.in.This is back to back Second time when i ordered something and got the incorrect/different product in delivery. Is this a ""Fashion Freak"" Brand Product which i received in my order???#WorstExampleofApniDukan.",Wrong / Damaged / Defective Item,99815,Wrong / Damaged / Defective Item,0.31479034,ESCALATE,Low classification confidence,0.88769126,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,True,False
133770,this is what I received in my 5 order. Please help!,Wrong / Damaged / Defective Item,133770,Order Tracking / Status,0.34968823,ESCALATE,Low classification confidence,0.63276285,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,True,False
356374,"Dear I didn't received my products {tracking id 5180758578866} , which was supposed to deliver on Oct 4.",Delivery Delay,356374,Order Tracking / Status,0.4215262,ESCALATE,Low classification confidence,0.7253714,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
180206,I've pre-ordered Star Wars Battlefront 2 but haven't received a code for early access to the beta. Please help.,Product / App / Website Issue,180206,Non-actionable / Exclude,0.2475308,ESCALATE,Low classification confidence,0.7943636,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
865809,"What reply when will I get my cashback ,,it was supposed to be received by 12th Nov ,,u guys have any shame left or not... not even one time u have given my due promised cashback without harrassing me.",Payment / Billing,865809,Return / Refund,0.4831131,ESCALATE,Low classification confidence,0.66834277,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine payment or billing issue.,AUTO_HANDLE,Routine payment or billing issue.,True,False
421514,"Silly its a used product, that I have received.. Thats why the OLX part..duhh!! replace it asap",Wrong / Damaged / Defective Item,421514,Wrong / Damaged / Defective Item,0.39281225,ESCALATE,Low classification confidence,0.45523465,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,True,False
396886,Order -4__credit_card__. Received pre-used item instead of brand new! Birthday gift for my niece now missed. Compensate loss ASAP,Wrong / Damaged / Defective Item,396886,Wrong / Damaged / Defective Item,0.3015108,ESCALATE,Low classification confidence,0.65172905,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,True,False
1012898,No boss..i have not received any mail. Pls resend it or else pls give me a call,Non-actionable / Exclude,1012898,Customer Support / Complaint,0.25837186,ESCALATE,Low classification confidence,0.5386757,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
287403,tracking page says ‘delivery was received by <my name>’ but it wasn’t cos I’m at work!,Delivered but Not Received,287403,Delivered but Not Received,0.6948639,AUTO_HANDLE,Sufficient confidence and retrieval,0.68130255,"I'm sorry that your order is showing as delivered but you haven't received it. Please check around the delivery location and with household members or others who may have accepted the package. If it is still missing, please contact Amazon support so the delivery can be investigated.",AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
392629,"hey , how do i get a refund on something that was not delivered to the correct address therefore was never received",Return / Refund,392629,Return / Refund,0.84489554,AUTO_HANDLE,Sufficient confidence and retrieval,0.768236,"Please check the return or refund options available for your order from your Amazon orders page. If the refund or return is not progressing as expected, please contact Amazon support.",AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,True
233786,"Hmmm I feel like my return got lost in the mail. Sent off on the 21st, still not received yet. How long does it normally take?",Return / Refund,233786,Return / Refund,0.5241494,AUTO_HANDLE,Sufficient confidence and retrieval,0.6690798,"Please check the return or refund options available for your order from your Amazon orders page. If the refund or return is not progressing as expected, please contact Amazon support.",AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,True
65838,It was yesterday and I received the reply like an hour ago,Non-actionable / Exclude,65838,Delivery Delay,0.22269256,ESCALATE,Low classification confidence,0.81159055,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
163475,I see. I did message earlier in the day but haven't received a reply. Bit worried as I don't want to miss out on it at that price just in case it is a Black Friday only deal. Would prefer to buy from Amazon direct but they didn't do a Black Friday price/deal on the note 8 ☹️,Customer Support / Complaint,163475,Payment / Billing,0.24591808,ESCALATE,Low classification confidence,0.9588974,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
1117014,done but nthng will happen i know,Non-actionable / Exclude,1117014,Non-actionable / Exclude,0.65214413,ESCALATE,Weak historical retrieval similarity,0.3829961,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
531613,When your amazon prime package was to be delivered yesterday and tracking says they don't know when now??? Really???,Delivery Delay,531613,Prime Membership / Benefits,0.3734814,ESCALATE,Low classification confidence,0.8567413,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
740379,I know. That’s y I am uninstalling Amazon app. You fooled me twice. I won’t forget that.,Non-actionable / Exclude,740379,Product / App / Website Issue,0.27806994,ESCALATE,Low classification confidence,0.5395145,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
596756,"I don't have it, no",Non-actionable / Exclude,596756,Non-actionable / Exclude,0.33500051,ESCALATE,Low classification confidence,0.4132496,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
576526,I know we’re living in a knowledge economy but I don’t think that means you can send me empty packaging in the mail.,Wrong / Damaged / Defective Item,576526,Non-actionable / Exclude,0.4036691,ESCALATE,Low classification confidence,0.50881034,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,True,False
297946,Why was a package I ordered from you delivered to a vacant house down the street? USPS mail carrier let me know.,Delivered but Not Received,297946,Delivered but Not Received,0.67792505,AUTO_HANDLE,Sufficient confidence and retrieval,0.68293846,"I'm sorry that your order is showing as delivered but you haven't received it. Please check around the delivery location and with household members or others who may have accepted the package. If it is still missing, please contact Amazon support so the delivery can be investigated.",AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
222846,I understand you guys are following up but it's already 72 hours past your initial timeline of 48-72 hours! Let me know a proper time line!,Delivery Delay,222846,Delivery Delay,0.25980774,ESCALATE,Low classification confidence,0.5301461,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
360236,No .. but amazon are saying it’s not on my account so I don’t know where the charge is coming from,Payment / Billing,360236,Payment / Billing,0.6335532,AUTO_HANDLE,Sufficient confidence and retrieval,0.6789828,"Please review the payment and billing details for your order or membership. If you do not recognize the charge or need further clarification, please contact Amazon support.",AUTO_HANDLE,Routine payment or billing issue.,AUTO_HANDLE,Routine payment or billing issue.,True,True
324387,I'll have to check this when I get home and let you know. I've not had a text/email etc to even say the parcel is delivered.,Order Tracking / Status,324387,Delivered but Not Received,0.70082057,AUTO_HANDLE,Sufficient confidence and retrieval,0.78026843,"I'm sorry that your order is showing as delivered but you haven't received it. Please check around the delivery location and with household members or others who may have accepted the package. If it is still missing, please contact Amazon support so the delivery can be investigated.",AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,True
827093,Physical as far as I know.,Non-actionable / Exclude,827093,Non-actionable / Exclude,0.3513045,ESCALATE,Low classification confidence,0.19497238,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
542119,Just got charged fucking $50 for an prime account that I didn't even know I had.,Payment / Billing,542119,Payment / Billing,0.6861474,AUTO_HANDLE,Sufficient confidence and retrieval,0.70248836,"Please review the payment and billing details for your order or membership. If you do not recognize the charge or need further clarification, please contact Amazon support.",AUTO_HANDLE,Routine payment or billing issue.,AUTO_HANDLE,Routine payment or billing issue.,True,True
444281,I will not open my phone till the next 10 days. If you really value my words then do mean it and pass it to your seniors and let me know that you are ready to my phone back and give me a refund .Otherwise there is no point of sugarcoating stuff.This policy is wrong just accept it,Return / Refund,444281,Customer Support / Complaint,0.25907528,ESCALATE,Low classification confidence,0.51074255,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,False
74588,Hi. Could you please provide an update. Would be useful if you could let me know by when I can expect a refund of the money for which I received trash.,Return / Refund,74588,Return / Refund,0.81110275,AUTO_HANDLE,Sufficient confidence and retrieval,0.8850726,"Please check the return or refund options available for your order from your Amazon orders page. If the refund or return is not progressing as expected, please contact Amazon support.",AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,True
49934,How do I know? I've been out since 7am so no idea how long it's been sat in full view of the street.,Delivered but Not Received,49934,Product / App / Website Issue,0.26382363,ESCALATE,Low classification confidence,0.8554156,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
952015,Thanks but why would i pre order if i eventually want to watch it streaming? Do u know when that will be possible?,Product / App / Website Issue,952015,Prime Membership / Benefits,0.31425145,ESCALATE,Low classification confidence,0.5881418,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
420901,"I dont know if it is, because I have not received any calls or any confirmation regarding this. If only someone would call me about it.",Customer Support / Complaint,420901,Non-actionable / Exclude,0.2291458,ESCALATE,Low classification confidence,0.5586044,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
1011489,2/2 which I can’t do as I don’t know how to package it or with what.,Return / Refund,1011489,Non-actionable / Exclude,0.29613894,ESCALATE,Low classification confidence,0.43621808,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,False
378690,"hi. Don't know whether it's your doing, but my consignment is coming today. Just got a message. Thanks :))",Non-actionable / Exclude,378690,Non-actionable / Exclude,0.33908707,ESCALATE,Low classification confidence,0.51158035,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
483853,I just live-chatted and there is no resolution. They'll let me know new date when they get warehouse unloaded. Oh well. You're right. It is what it is.,Delivery Delay,483853,Customer Support / Complaint,0.17629303,ESCALATE,Low classification confidence,0.5845876,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
886146,"I know it's a minor thing, but why can't I just opt my general account to support . Its hard to remember to smile.",Non-actionable / Exclude,886146,Account / Login / Security,0.4062577,ESCALATE,Low classification confidence,0.40980256,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
49986,Filled. Let's see how #responsible you people towards customer. Last 30days very frustrating.. lost #hope & #trust on Amazon. It's ur final,Customer Support / Complaint,49986,Wrong / Damaged / Defective Item,0.20720758,ESCALATE,Low classification confidence,0.86551297,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
1056757,Purchased a new mobile from Amazon and it's faulty.,Wrong / Damaged / Defective Item,1056757,Wrong / Damaged / Defective Item,0.4332595,ESCALATE,Low classification confidence,0.7589176,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,AUTO_HANDLE,Routine product issue that can be handled with return or replacement guidance.,True,False
275844,"iPhone 32 GB variant official price is 39,000/- In Amazon sale you guys charging us 45K is it fair?",Payment / Billing,275844,Payment / Billing,0.35740378,ESCALATE,Low classification confidence,0.5333284,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine payment or billing issue.,AUTO_HANDLE,Routine payment or billing issue.,True,False
287389,Why did amazon feel the need to package my teenie tiny item like this,Non-actionable / Exclude,287389,Wrong / Damaged / Defective Item,0.29645094,ESCALATE,Low classification confidence,0.6253032,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
223941,"Also your customer support accepted the ""Technical Glitch"" in the system? Should I expect emergency deployment at Amazon today? 🤗",Product / App / Website Issue,223941,Customer Support / Complaint,0.20749994,ESCALATE,Low classification confidence,0.67175186,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
629546,I want my product today . If Amazon have claims good service then this is time to prove it.,Delivery Delay,629546,Delivery Delay,0.18738207,ESCALATE,Low classification confidence,0.6202955,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
1058846,"If the seller dont want to sell at dis price,why ur keeping this in ur amazon.I'm trying from two days to buy it, it showing error",Product / App / Website Issue,1058846,Order Cancellation,0.20760474,ESCALATE,Low classification confidence,0.58016336,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
865705,Still no resolution. Amazon is really Pathetic,Customer Support / Complaint,865705,Wrong / Damaged / Defective Item,0.21846463,ESCALATE,Low classification confidence,0.68833137,This request should be reviewed by a human support agent.,ESCALATE,Customer is complaining about the support experience.,ESCALATE,Customer is complaining about the support experience.,True,True
278664,Error on Amazon Jobs site after completing survey. Android 5.1 and Chrome 61,Product / App / Website Issue,278664,Non-actionable / Exclude,0.2242847,ESCALATE,Low classification confidence,0.5535152,This request should be reviewed by a human support agent.,AUTO_HANDLE,"Routine product, app, or website issue.",AUTO_HANDLE,"Routine product, app, or website issue.",True,False
344883,#amazon #amazoindia are cheaters and don't buy products there. They have MF delivery boys,Non-actionable / Exclude,344883,Non-actionable / Exclude,0.21415141,ESCALATE,Low classification confidence,0.50760436,This request should be reviewed by a human support agent.,ESCALATE,No clear actionable request; do not auto-handle.,ESCALATE,No clear actionable request; do not auto-handle.,True,True
231755,Can't add money to Amazon Pay. On 21 Sept your executive said it will be solved in 48 hours. Is the period over yet?,Payment / Billing,231755,Payment / Billing,0.61629266,AUTO_HANDLE,Sufficient confidence and retrieval,0.7495717,"Please review the payment and billing details for your order or membership. If you do not recognize the charge or need further clarification, please contact Amazon support.",AUTO_HANDLE,Routine payment or billing issue.,AUTO_HANDLE,Routine payment or billing issue.,True,True
726389,The fact that my last 2 amazon orders haven't arrived even remotely on time is kind of annoying...,Delivery Delay,726389,Delivery Delay,0.17477557,ESCALATE,Low classification confidence,0.72409105,This request should be reviewed by a human support agent.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,AUTO_HANDLE,Routine delivery or tracking issue with a clear customer request.,True,False
139069,This is an unfair trade practice. Atleast tell me where can I read the policy and list of transactions prohibited through Amazon pay balance. There's nothing on website which confirms what you are saying,Payment / Billing,139069,Payment / Billing,0.6994876,AUTO_HANDLE,Sufficient confidence and retrieval,0.9459659,"Please review the payment and billing details for your order or membership. If you do not recognize the charge or need further clarification, please contact Amazon support.",AUTO_HANDLE,Routine payment or billing issue.,AUTO_HANDLE,Routine payment or billing issue.,True,True
142891,hai team amazon where is my refund amount,Return / Refund,142891,Return / Refund,0.9072992,AUTO_HANDLE,Sufficient confidence and retrieval,0.8787108,"Please check the return or refund options available for your order from your Amazon orders page. If the refund or return is not progressing as expected, please contact Amazon support.",AUTO_HANDLE,Routine return or refund request.,AUTO_HANDLE,Routine return or refund request.,True,True
