customer_tweet_id_x,customer_message,true_intent,predicted_intent,confidence,decision,escalation_reason,best_similarity,generated_response,retrieved_1_customer,retrieved_1_response,retrieved_1_intent,retrieved_1_intent_confidence,retrieved_1_similarity,retrieved_1_score,retrieved_1_intent_match,retrieved_2_customer,retrieved_2_response,retrieved_2_intent,retrieved_2_intent_confidence,retrieved_2_similarity,retrieved_2_score,retrieved_2_intent_match,retrieved_3_customer,retrieved_3_response,retrieved_3_intent,retrieved_3_intent_confidence,retrieved_3_similarity,retrieved_3_score,retrieved_3_intent_match,retrieved_4_customer,retrieved_4_response,retrieved_4_intent,retrieved_4_intent_confidence,retrieved_4_similarity,retrieved_4_score,retrieved_4_intent_match,retrieved_5_customer,retrieved_5_response,retrieved_5_intent,retrieved_5_intent_confidence,retrieved_5_similarity,retrieved_5_score,retrieved_5_intent_match,customer_tweet_id_y,corrected_intent,rank_1_intent_match,rank_2_intent_match,rank_3_intent_match,rank_4_intent_match,rank_5_intent_match,first_matching_rank
483853,I just live-chatted and there is no resolution. They'll let me know new date when they get warehouse unloaded. Oh well. You're right. It is what it is.,Delivery Delay,Customer Support / Complaint,0.17629303,ESCALATE,Low classification confidence,0.5845876,This request should be reviewed by a human support agent.,"@AmazonHelp No, a resolution was not offered, nor did they attempt to call me back.",@136256 Can you tell us what was advised when you spoke with us? ^BG,Customer Support / Complaint,0.3073053,0.5845876,0.6676701,1,@AmazonHelp its 20 days passed with no resolution. I had already don numerous follow-ups and had a discussion with your own support but totally fed up. Use @122951 @100546 once and check their support they are far much better. Your @115823 is totally unsuccessful if this support,"@146436 I understand the disappointment with the trail in resolving your concern, write to us here: https://t.co/GIJyeYqKE0 & we'll check this for you. ^MJ",Customer Support / Complaint,0.18554533,0.561285,0.649028,1,"@AmazonHelp @115821 @1402 @8105 @1840 @AmazonHelp Means finally the resolution is, Something is wrong in Amazon's terms with Sellers. Anyone of them can run fooling ur customers and what u can do is say lots of sorry. Beaware of Amazon. am I right?","@147589 As mentioned earlier, please reply to the email you've received from our team and we'll get back. ^KA",Customer Support / Complaint,0.21332923,0.5341162,0.627293,1,@AmazonHelp No resolution in calling Toll free number : 1800-3000- 2057 pls share more update . Its 28 Days now with no resulution,"@146436 I'm positive that you should have received an email from us, please respond to the same email so we could take it from there. ^JC",Customer Support / Complaint,0.24805193,0.5192414,0.6153931,1,@AmazonHelp John from your team had requested 24-48 hours for resolution. Instead I received a generic email saying look forward to hearing from you soon. Could u pls help me understand the meaning of the email.,@132443 I'm sorry about the stretch. Our team is following up on this and we'll reach out to you soon with an update. ^SG,Customer Support / Complaint,0.33487645,0.50479686,0.6038375,1,483853,Delivery Delay,False,False,False,False,False,
886146,"I know it's a minor thing, but why can't I just opt my general account to support . Its hard to remember to smile.",Non-actionable / Exclude,Account / Login / Security,0.4062577,ESCALATE,Low classification confidence,0.40980256,This request should be reviewed by a human support agent.,@AmazonHelp I've called support and it's been moved to an 'account specialist' just like last time as apparently I didn't call when this happened before (which I did three times). Just very frustrated this happens whenever I try and place an order.,@127582 I'm sorry for the frustration. Please keep an eye on your e-mail for a response from the account specialist. ^HM,Account / Login / Security,0.35557854,0.40980256,0.52784204,1,@115830 not best pleased to find myself locked out of ALL my accounts after an apparently successful password change - why always me???,@158246 Have you received an email from the Account Specialist team?^CD,Account / Login / Security,0.9093664,0.40944454,0.52755564,1,@AmazonHelp And why when I call nobody let me talk to an account specialist!,"@143734 I'm sorry for the frustration! When you called us, were we able to escalate your locked account to the Specialist team? What insight were we able to provide? ^SJ",Account / Login / Security,0.42589268,0.40347368,0.5227789,1,"@AmazonHelp That form requires me to sign in, which I can’t with my account locked :(",@150000 Please reach out to us again here: https://t.co/zYVX1Qi29G ^RO,Account / Login / Security,0.7597796,0.39389437,0.5151155,1,@AmazonHelp Ya I've done that already and it's still telling me I need to link my account...,"@122516 OK try this: ask ""Alexa Spotify connect""she will reply with something like ""choose echo from Spotify connect list"" then you can go into your Spotify app and choose echo under device list. Let us know if this helps. I know it is not a link but it may help you! ^DJ",Account / Login / Security,0.5461472,0.39376518,0.51501215,1,886146,Non-actionable / Exclude,False,False,False,False,False,
49986,Filled. Let's see how #responsible you people towards customer. Last 30days very frustrating.. lost #hope & #trust on Amazon. It's ur final,Customer Support / Complaint,Wrong / Damaged / Defective Item,0.20720758,ESCALATE,Low classification confidence,0.86551297,This request should be reviewed by a human support agent.,"@AmazonHelp I’m not sure what’s going on, but the last 2 orders I’ve placed and received, they have only been partially filled. I keep ordering sets of 4 with only 1 set arriving. Not impressed with this service.","@141439 Thanks for bringing this to our attention, Lyn. We would like to address your concern in real time. When you have time, please reach out to us via phone or chat here: https://t.co/Q7Ftz6nj80 ^AR",Wrong / Damaged / Defective Item,0.18156894,0.68029803,0.74423844,1,@AmazonHelp Filled. Let's see how #responsible you people towards customer. Last 30days very frustrating.. lost #hope & #trust on Amazon. It's ur final,@127186 Thank you. We'll check and get back to you with an update soon. ^NR,Customer Support / Complaint,0.15369523,0.86551297,0.6924104,0,"@AmazonHelp Everything went wrong in last 1 year. Every genuine concern is ignored with a Blind Eye. Seller Support, Escalation Support all failed.",@129201 We'd like to take a closer look into this. Please fill in this form: https://t.co/GIJyeYqKE0 and we'll look into it. ^SQ,Wrong / Damaged / Defective Item,0.22863781,0.5286619,0.6229295,1,@AmazonHelp @115830 you have now failed to deliver my item for the 2nd time. A one day delivery has taken a week now and I still don't have my item. I have spent £1000 on this which you were damn quick to take from me. FUCKING SORT THIS OUT,"@152965 We'd like to help, Nathan! Just to clarify, is this the second attempt to deliver your order? If so, did we provide any updated tracking information: https://t.co/NsY8WpNaXX. Please let us know! ^KJ",Wrong / Damaged / Defective Item,0.15045513,0.5248035,0.6198428,1,@AmazonHelp Have filled it again. Please check.,@131048 If you've shared your details we'll get back to you with an update. ^MN,Non-actionable / Exclude,0.29609394,0.7076613,0.566129,0,49986,Customer Support / Complaint,False,True,False,False,False,2.0
1056757,Purchased a new mobile from Amazon and it's faulty.,Wrong / Damaged / Defective Item,Wrong / Damaged / Defective Item,0.4332595,ESCALATE,Low classification confidence,0.7589176,This request should be reviewed by a human support agent.,"Please stop purchasing mobile from amazon. Now days, they are not returning the mobile. They are giving only replace option. I have purchased the wrong mobile. Now they are not returning @115821 @AmazonHelp","@138642 Sorry for the situation. As mentioned by our support team earlier we wouldn't be able to accept remorse returns for mobile phones. For more information about our returns policy, please check this link here: https://t.co/oqd5UFlsja Appreciate your understanding. ^MN",Wrong / Damaged / Defective Item,0.2840084,0.7589176,0.8071341,1,"@AmazonHelp it's 3rd week still I haven't received my replacement order, I had received unworkable mobile & still it's not replace #Amazon",@120933 We have emailed you here: https://t.co/DTSNmGldJf Kindly check & reply to it for further assistance. ^SY,Wrong / Damaged / Defective Item,0.45153493,0.699896,0.7599168,1,"@AmazonHelp Got a phone about a month, maybe less ago, ordered for me by my mum (as I couldn't order with broken old phone) The phone worked OK with odd glitches but then just stopped. Cannot be mended, mum struggling to get reply from seller or Amazon on refund Help please","@146136 Hi, was the phone sold and fulfilled by the seller or Amazon? What did we advise when your mum contacted us?^MA",Wrong / Damaged / Defective Item,0.31694388,0.6785787,0.74286294,1,@AmazonHelp @115850 @115851 . This is the same story which was telling by your team from last one month . Refurbished mobile delivered. Device dead,"@127186 Apologies for the experience, Venky. Please reply to the email and we'll check this and assist you further. ^SV",Wrong / Damaged / Defective Item,0.30698386,0.66829056,0.73463243,1,@AmazonHelp Want one final answer. Will be u resolve my issue or not ? Delivered refurbished device and keeping calm. Not fair at all,@127186 We're following up with your concern. We'll keep you updated regarding the same. ^SG,Wrong / Damaged / Defective Item,0.3638509,0.63599485,0.7087959,1,1056757,Wrong / Damaged / Defective Item,True,True,True,True,True,1.0
275844,"iPhone 32 GB variant official price is 39,000/- In Amazon sale you guys charging us 45K is it fair?",Payment / Billing,Payment / Billing,0.35740378,ESCALATE,Low classification confidence,0.5333284,This request should be reviewed by a human support agent.,@AmazonHelp also different price on the app,"@148230 Hi there, Could you please provide more information so we can help? ^HS",Payment / Billing,0.28377616,0.5333284,0.62666273,1,"@115850 Item with MRP of Rs 320 being sold at Rs 340 in Amazon Fulfilled item, fully violating Government policy of pricing. And you have courage to call it discounted price. Unethical and cheating? https://t.co/DwRWpAmFyV","@146434 The M.R.P. displayed for products on our website represents the full retail price listed on the product itself as shared by Manufacturers, Distributors or Sellers. Please refer here: https://t.co/53nXSrqrHM for more information on pricing. ^AP",Payment / Billing,0.24817504,0.53053313,0.62442654,1,@AmazonHelp There was no attempt made by the delivery boy i booked this laptop in discount and now i am not getting this price ! Whoes fault is this ?,@158263 We're sorry for the inconvenience you've faced. We'll work on this for the future and ensure this isn't repeated. ^ZH,Payment / Billing,0.291131,0.5199257,0.6159406,1,@AmazonHelp Again a lie. The product was manufactred much earlier and MRP printed is 320. Amount charged now is 340 in full violation. Wish you see the pics. You dont even acknowledge.@1560 @131027,@146434 I get your concern. Kindly get in touch with our support team here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN,Payment / Billing,0.3795465,0.48263988,0.5861119,1,@119356 Absolutely wrong practice by Amazon India. Order#407-6746802-0925919. Item 1: price 149 while placing the order. Charged Rs. 25 for shipping on delivery. New way to cheat...very small amt but new way to overcharge... SHAME,@130673 I understand your concern regarding the delivery charges. Orders with items that are Fulfilled by Amazon worth Rs. 599 or more will qualify for free delivery. Please refer here for more info: https://t.co/KEWhQE5OaY.^AR,Payment / Billing,0.41201928,0.47947842,0.58358276,1,275844,Payment / Billing,True,True,True,True,True,1.0
287389,Why did amazon feel the need to package my teenie tiny item like this,Non-actionable / Exclude,Wrong / Damaged / Defective Item,0.29645094,ESCALATE,Low classification confidence,0.6253032,This request should be reviewed by a human support agent.,@AmazonHelp I cannot believe such a small item was sent in such a wasteful box. I thought it was a joke. https://t.co/6SqyU7ffDr,@126987 I see what you mean! Have you been able to pass your feedback through this link: https://t.co/MyGkLbaKSl? ^BL,Wrong / Damaged / Defective Item,0.42586747,0.6253032,0.7002426,1,@AmazonHelp why does our stuff keep going missing from the littlehampton delivery truck. It's been twice now,"@140377 That's odd! We'd like to help, we just need a little more information. Have you had trouble with a recent order/delivery? Could you tell us more details about what's going on? ^HM",Wrong / Damaged / Defective Item,0.28322643,0.53981644,0.63185316,1,"@AmazonHelp More like the description of what was in the box and what arrived is the issue, like expensive items vanished","@134796 So sorry to hear that Claire, have you gone already through our returns center to check if replacements are available for the missing/wrong items?^MA",Wrong / Damaged / Defective Item,0.44772872,0.5317864,0.6254291,1,Really? @AmazonHelp why would someone fold computer paper in half to be shipped in a package that would have fit it anyways... https://t.co/8uSmob1ufC,"@128318 I'm so sorry about that, Rene! We'd like to look at a few options with you. Please reach us here: https://t.co/hApLpMlfHN ^BL",Wrong / Damaged / Defective Item,0.33339608,0.5201237,0.616099,1,"I believe someone stole my Amazon packages as I was rushing to run errands (they were there when I left, 30 minutes later they were gone). Whoever took them, I hope you have all the satisfaction with all that dog food and rolls of dog poop bags.",@153822 I'm sorry for the trouble with your recent order! Please reach out to us by phone or chat here: https://t.co/hApLpMlfHN so we can review options with you. ^AH,Wrong / Damaged / Defective Item,0.27625853,0.4855056,0.5884045,1,287389,Non-actionable / Exclude,False,False,False,False,False,
223941,"Also your customer support accepted the ""Technical Glitch"" in the system? Should I expect emergency deployment at Amazon today? 🤗",Product / App / Website Issue,Customer Support / Complaint,0.20749994,ESCALATE,Low classification confidence,0.67175186,This request should be reviewed by a human support agent.,@AmazonHelp if you could hear the customer support call I am on with your company you would be embarrassed. At least I hope. Anyone see an issue? https://t.co/coF7SK2nZ9,"@157514 I'm sorry for the poor experience. That's not the type of service we aim to provide. It appears that that item has a damaged piece, correct? What options are being provided? ^FJ",Customer Support / Complaint,0.31479722,0.67175186,0.7374015,1,@AmazonHelp its 20 days passed with no resolution. I had already don numerous follow-ups and had a discussion with your own support but totally fed up. Use @122951 @100546 once and check their support they are far much better. Your @115823 is totally unsuccessful if this support,"@146436 I understand the disappointment with the trail in resolving your concern, write to us here: https://t.co/GIJyeYqKE0 & we'll check this for you. ^MJ",Customer Support / Complaint,0.18554533,0.6322663,0.70581305,1,@AmazonHelp just spoke to your helpline again and still not had the any help at all. does anyone know what they are doing?,@142144 Hello! What was advised when you contacted us?^CN,Customer Support / Complaint,0.2735123,0.6183009,0.69464076,1,@AmazonHelp I take it that no response means that no one is capable of correcting your failures and resolving this issue?,"@131427 option doesn't work for you, then please reach out to us via phone or chat so that we can explore a resolution together. https://t.co/JzP7hlA23B ^SP (2/2)",Customer Support / Complaint,0.31636992,0.6180698,0.69445586,1,@AmazonHelp What timeline should I expect for the issue to be resolved?,@144294 Once you've shared your details on the link above we'll get back to you within 12 hours. ^PS,Customer Support / Complaint,0.2014015,0.6142396,0.69139165,1,223941,Product / App / Website Issue,False,False,False,False,False,
629546,I want my product today . If Amazon have claims good service then this is time to prove it.,Delivery Delay,Delivery Delay,0.18738207,ESCALATE,Low classification confidence,0.6202955,This request should be reviewed by a human support agent.,"@AmazonHelp @115851 Today is continously third day of false promises. Sure that today also it will not be delivered,tried every step told by u .","@131040 Apologies for the delay in delivering the product. As informed earlier, kindly share your details in the link provided by 'JS' so that we can get this sorted. ^SC",Delivery Delay,0.15307668,0.6202955,0.69623643,1,"@AmazonHelp I ordered a product on Sunday evening with one day delivery from amazon prime and it’s still not arrived, can you help?",@140028 We'd love to help! Have we missed the delivery date provided in your confirmation e-mail? ^ML,Delivery Delay,0.28261638,0.6046119,0.68368953,1,@AmazonHelp @115766 Can I get a confirmation that it will ship tomorrow?,@117957 We always strive to get your order to you at the stated expected delivery time that is stated at the time of checkout ^CH,Delivery Delay,0.266436,0.5847317,0.66778535,1,"@AmazonHelp Yes, products never delivered with promise time.",@129216 Sorry to know about the miss of estimates shared with you. Please reach us from here: https://t.co/rS49hgaADF we'll check your details and assist you further. ^SV,Delivery Delay,0.32617956,0.57963693,0.6637096,1,@AmazonHelp Original promised delivery date was yesterday to this Friday.,@118084 Please give us a call here: https://t.co/Q7Ftz6nj80 so we can take a look into this with you! ^TR,Delivery Delay,0.3063434,0.57822585,0.66258067,1,629546,Delivery Delay,True,True,True,True,True,1.0
1058846,"If the seller dont want to sell at dis price,why ur keeping this in ur amazon.I'm trying from two days to buy it, it showing error",Product / App / Website Issue,Order Cancellation,0.20760474,ESCALATE,Low classification confidence,0.58016336,This request should be reviewed by a human support agent.,@AmazonHelp What's the point in stopping the sale? when you have it in stock? not makes sense even from business POV? I want to buy it. I can't wait.,"@146701 I get your concern. However, the product is only available on flash sale. Appreciate your understanding. ^AP",Order Cancellation,0.39607206,0.58016336,0.6641307,1,"@115821 Why did you guys advertise the E.T. 4K blu-ray for $12.99 but then charge me $24.99 after I placed the order? I've already cancelled the item, but what gives?","@150319 Hi! There are several issues that would result in not applying the discount. Also, if the order gets canceled, you'll not be eligible for the deal. Here are the terms of our lighting deals: https://t.co/8PixB6i7k8 Let us know if you have any questions! ^DA",Order Cancellation,0.44531405,0.55907696,0.64726156,1,"@AmazonHelp respected sir, u know its a once in week sale. nd it very hard to place order, nd it sucks when it get cancelled. i was failed to order that on 30th nov.","@138672 I can imagine the disappointment, Shrey. This is certainly not what we intended. I will pass it on as a feedback to our team internally. ^MK",Order Cancellation,0.3033667,0.5588789,0.64710313,1,amazon messed up my order so i might not get the platinum edition before wednesday why do they hate me so much,"@156264 Oh no, I'm sorry to hear there was a delay! Have you had a chance to speak with Customer Service? What options or information were they able to provide you? Let us know, we'd love to help if possible! ^EA",Order Cancellation,0.19475089,0.54381,0.63504803,1,@AmazonHelp Ok NOW I have a problem. An order was originally by yesterday and now it is saying any time before NEXT Saturday. If I knew it would be this much trouble I would have bought it in a shop because I need it. And of course I can’t cancel it now. Help?,@131817 I'm sorry to hear about the delay with the order. Who is the carrier? You can find the information on your order here: https://t.co/aaDyEz1VgE. ^MI,Order Cancellation,0.6550085,0.5364642,0.6291714,1,1058846,Product / App / Website Issue,False,False,False,False,False,
865705,Still no resolution. Amazon is really Pathetic,Customer Support / Complaint,Wrong / Damaged / Defective Item,0.21846463,ESCALATE,Low classification confidence,0.68833137,This request should be reviewed by a human support agent.,@AmazonHelp @115850 @115851 @115850 @115851 @127187 there is no resolution and update from last 30days. Refurbished device. Dead now. No warranty claim.,@127186 We've emailed a correspondence to you. Kindly check it here: https://t.co/8DAc10S7ww and reply to it for further assistance.^SF,Wrong / Damaged / Defective Item,0.14782396,0.68833137,0.75066507,1,"@AmazonHelp receiving same mails 4m u no resolution yet. I CANNOT trust a company that gives me unboxed product, I will NOT opt for replacement...","@121404 I understand the gravity of the situation. As per the policy, we can offer only replacement (1/3)^HR",Wrong / Damaged / Defective Item,0.28238916,0.61877275,0.69501823,1,@AmazonHelp I have now had an email that has resolved the issue. I appreciate your quick response and the resolution. Thank you.,"@132145 Hi, I am glad that this has been corrected. I hope you have a great week. ^CR",Wrong / Damaged / Defective Item,0.22971448,0.6060854,0.68486834,1,Can't believe how bad Amazon really are.... Totally messed up my order and left me with nothing. No help or support. Thanks Amazon.... @AmazonHelp,"@148054 Hi Mat, sorry to hear about this. Without giving any personal information, can you explain the problem you had?^PJ",Wrong / Damaged / Defective Item,0.31131774,0.58627,0.669016,1,@AmazonHelp STILL NO RESPONSE FROM AMAZON! Disgusting customer service! Should be ashamed!! https://t.co/tlcWPmFjQy,"@140820 I'm so sorry. As we are unable to view account or order info via Twitter, please give us another chance to look into this in real time. To do so, use the link previously provided by ^LJ and choose phone or chat for real-time assistance with available options. ^DO",Wrong / Damaged / Defective Item,0.23243384,0.5674304,0.6539443,1,865705,Customer Support / Complaint,False,False,False,False,False,
278664,Error on Amazon Jobs site after completing survey. Android 5.1 and Chrome 61,Product / App / Website Issue,Non-actionable / Exclude,0.2242847,ESCALATE,Low classification confidence,0.5535152,This request should be reviewed by a human support agent.,@AmazonHelp At the bottom it was mentioned- Did I solve your problem? I clicked NO and detailed the issue on the feedback portal.,@121656 Sorry for the trouble with the resolution. We'll get in touch with an update soon. Appreciate your understanding. ^AK,Non-actionable / Exclude,0.36472425,0.5535152,0.6428122,1,@AmazonHelp Isn't applying for pick up in your app not good enough @115850,@123971 I'm sorry about that. Could you please confirm if you have submitted your details using the link mentioned earlier? ^GD,Non-actionable / Exclude,0.25877705,0.53954697,0.6316376,1,@AmazonHelp Share the issue on the given link please have look,"@132715 I've checked and we haven't receive your details yet, I request you to share the details once again so that we can assist you further. ^MD",Non-actionable / Exclude,0.31477556,0.5354327,0.62834615,1,@AmazonHelp And the other issue has not been resolved,@137874 Let's have a specialist look into both issues for you. Please click here: https://t.co/uc0IU76mXS so we can further assist. ^NM,Non-actionable / Exclude,0.2759408,0.5320846,0.6256677,1,"@AmazonHelp I have forwarded the details on the above link! Hope this time , issue will be resolved",@150015 Thanks for confirming that you've shared your details. Please allow us some time and we'll reach out to you soon with an update. ^KA,Non-actionable / Exclude,0.31742653,0.5223533,0.61788267,1,278664,Product / App / Website Issue,False,False,False,False,False,
344883,#amazon #amazoindia are cheaters and don't buy products there. They have MF delivery boys,Non-actionable / Exclude,Non-actionable / Exclude,0.21415141,ESCALATE,Low classification confidence,0.50760436,This request should be reviewed by a human support agent.,@AmazonHelp super super fast response. pick up has been scheduled for tomo. did you put the amaz(e) in amazon?,@148055 Thank you for your (Amaz)ing comment. You just made our day! Do let us know for any further concern. We're always here! ^AM,Non-actionable / Exclude,0.3501511,0.50760436,0.6060835,1,@AmazonHelp It's Worth to tell more because I am not getting any response from #Amazon,"@123488 As requested, could you please elaborate the issue so that we can assist you accordingly. ^SU",Non-actionable / Exclude,0.31161335,0.4883896,0.5907117,1,@AmazonHelp Maybe when you guys do the marketing gimmicks you should put these stuff up. So I buy something and it doesn't even reach me. Wow!,"@120613 Apologies for the experience, Ananya. We've sent a correspondence to your registered email. Please reply & we'll assist. ^SV",Non-actionable / Exclude,0.41912553,0.48585847,0.58868676,1,@AmazonHelp AMZL US...which is...you guys...,@156246 Thank you for the information. Please send us your details here: https://t.co/EnatlYyPe4 when you have the chance so we can look into this. ^GG,Non-actionable / Exclude,0.2598769,0.48395368,0.587163,1,"@AmazonHelp Ambos productos x Amazon. Me gustaría saber si podría cambiar el día, o bien recogerlo en La empresa d paquetería encargada","@147818 Nuria, en ese caso te recomiendo contactar directamente al transportista, puedes hacerlo accesando el siguiente enlace: https://t.co/meqnr4QIaC. ^AZ",Non-actionable / Exclude,0.34266955,0.47376472,0.5790118,1,344883,Non-actionable / Exclude,True,True,True,True,True,1.0
231755,Can't add money to Amazon Pay. On 21 Sept your executive said it will be solved in 48 hours. Is the period over yet?,Payment / Billing,Payment / Billing,0.61629266,AUTO_HANDLE,Sufficient confidence and retrieval,0.7495717,"Please review the payment and billing details for your order or membership. If you do not recognize the charge or need further clarification, please contact Amazon support.","@AmazonHelp Amazon whats going on! U have taken money form me but not reflecting in my pay balance, is 12 days too little to resolve the issue??",@144294 I'm sorry that your pay balance is not reflecting on your Amazon account. Let us have a closer look at this. Please contact us here: https://t.co/vlvfJrlYEH & we'll help you. ^SF,Payment / Billing,0.6189775,0.7495717,0.79965734,1,"@AmazonHelp It's the usual "" we are investigating"" it really doesn't take 14 days to add a pay balance into the account that you gave taken","@144294 I understand it's taking time, Deepa but as our teams are actively on it, please be assured we'll get back to you at the earliest. Also, the resolution provided over email is the best we can offer at the moment. Appreciate your understanding. ^PB",Payment / Billing,0.7699242,0.73193026,0.7855442,1,"@AmazonHelp Day 16 Rajni from the cs team promised yesterday if the pay balance is not reflecting in 24 hours she will add it manually immediately, guess what! Today she says she can't and I'll have to wait for 24 hours!! What a joke!! Amazon look into this!!! It's getting ridiculous!!!",@144294 Sorry for the delay. Please reply to the correspondence you received from our team and we will assist you accordingly. ^HR,Payment / Billing,0.6365822,0.7184117,0.7747294,1,@AmazonHelp @115850 raised the concern (again) as suggested. Another mail from cust care suggests that money will get credited within 3 days. #fingerscrossed #anotherpromise @115851 #amazonfails,@130696 We understand your concern regarding Amazon Pay. Could you please confirm if you have shared the details on the link provided earlier. ^VH,Payment / Billing,0.60359085,0.7016487,0.761319,1,@AmazonHelp @115850 I hope that 20 days are enough to find out and solve issue . I did not get my money or delivery till now.Is this Amazon services to us.@115850 @131283 @15471 @144148 @30724,"@153834 Certainly not the kind of experience we'd want you to have, Avinash. I'd like to have a closer look at this. Kindly drop in your details here: https://t.co/GIJyeYqKE0 and I'll reach out to you. ^MK",Payment / Billing,0.20175083,0.6931088,0.75448704,1,231755,Payment / Billing,True,True,True,True,True,1.0
726389,The fact that my last 2 amazon orders haven't arrived even remotely on time is kind of annoying...,Delivery Delay,Delivery Delay,0.17477557,ESCALATE,Low classification confidence,0.72409105,This request should be reviewed by a human support agent.,@AmazonHelp how come my order has been delayed 3 TIMES in just a week? This has never happened to me before,@146920 Apologies for the delay. What is the current status on the tracking? https://t.co/Y5jpI9gRhE.^CN,Delivery Delay,0.20778407,0.72409105,0.77927285,1,"@AmazonHelp The agent is advising I continue to wait. I understand that, but it’s pretty common that my orders are marked delivered when they never were. Delivery is very unreliable!",@124653 Is this occurring with a specific carrier? Have you noticed any trends when this occurs? ^CO,Delivery Delay,0.3256368,0.7182044,0.7745635,1,@AmazonHelp only 3 hours left on the clock⏱. If I've waited in for 12 hours on my only day off for this order not to be delivered I'll be angry. https://t.co/ziLizm7oxO,"@151574 Please let us know when your parcel arrives, Vicky! ^MW",Delivery Delay,0.1900185,0.6949045,0.7559236,1,"Loving the fact that Amazon’s One-Day Delivery service that I pay for is taking 5 days at the moment. Pathetic, Amazon.",@148233 Hi. I'm sorry to hear that. Was the order received later than the estimated delivery date given at the time the order was placed? ^DC,Delivery Delay,0.3995714,0.6906533,0.75252265,1,@AmazonHelp Today makes the fourth time that my order is getting delivered after the date quested when I checked out,"@134324 I'm very sorry that your parcels have been delayed. This is our busiest time of year, and unfortunately that slows everything down a bit. This help link explains our Black Friday and Cyber Monday shipping: https://t.co/ydhrX6i1pf I apologize for any inconvenience.^SP",Delivery Delay,0.2619899,0.6880398,0.75043184,1,726389,Delivery Delay,True,True,True,True,True,1.0
139069,This is an unfair trade practice. Atleast tell me where can I read the policy and list of transactions prohibited through Amazon pay balance. There's nothing on website which confirms what you are saying,Payment / Billing,Payment / Billing,0.6994876,AUTO_HANDLE,Sufficient confidence and retrieval,0.9459659,"Please review the payment and billing details for your order or membership. If you do not recognize the charge or need further clarification, please contact Amazon support.",@AmazonHelp This is an unfair trade practice. Atleast tell me where can I read the policy and list of transactions prohibited through Amazon pay balance. There's nothing on @115850 website which confirms what you are saying,"@147305 I get your concern. I'll pass on your feedback internally, please refer to the link provided above for usage of Amazon pay balance. ^PS",Payment / Billing,0.67419565,0.9459659,0.9567727,1,"@AmazonHelp Can you please guide where is it mentioned that what transactions are not allowed through Amazon pay balance? If I cannot use my own money in pay balance not you can credit it back to me, then what's the use of it?","@147305 As mentioned earlier, once you've added Amazon Pay Balance in your account it cannot be transferred back. For more information, you may refer to the link here: https://t.co/glsg7zNhXi. ^PS",Payment / Billing,0.78849995,0.81283474,0.85026777,1,@AmazonHelp Why Amazon pay balance? The offer was of refunding the money on account. Send it to my account please @115850,@158284 You will receive the cash back as per the offer. Your patience and understanding would be appreciated in this regard. ^SB,Payment / Billing,0.6436311,0.72075546,0.77660435,1,@AmazonHelp Please consider changing your current guidelines as highlighted Amazon money is user money added from debit or credit or netbanking and it is unfair to restrict users own money while making purchases.,"@145399 I completely understand, Vasanth but as Amazon Gift Cards were renamed as Amazon Pay Balance, the policies do not permit purchase of the same. Having said that, I'll be certain to pass this on as a feedback internally. ^PB",Payment / Billing,0.53597647,0.71268404,0.7701472,1,@AmazonHelp What the hell is this? How come a bank comes into the picture where I paid the whole amount from my Amazon Pay Balance? Make yourself aware about your own Amazon Pay Balance otherwise you can't help anyone.,"@133883 I'm sorry about the previous Tweet, we would like to know your concern in detail. Write to us here: https://t.co/GIJyeYqKE0 & we'll take necessary actions to make things right. ^MJ",Payment / Billing,0.8595522,0.7023539,0.76188314,1,139069,Payment / Billing,True,True,True,True,True,1.0
142891,hai team amazon where is my refund amount,Return / Refund,Return / Refund,0.9072992,AUTO_HANDLE,Sufficient confidence and retrieval,0.8787108,"Please check the return or refund options available for your order from your Amazon orders page. If the refund or return is not progressing as expected, please contact Amazon support.",@115850 hai team amazon where is my refund amount https://t.co/joXjOGIo9y,"@148256 I get concern about the refund of your order. Please fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^PJ",Return / Refund,0.78272647,0.8787108,0.90296865,1,@AmazonHelp Sir still I didnot got my refund money please check,"@143579 My apologies about the delay, Shreyash. We'd like to have a closer look at this. Kindly drop in your details here: https://t.co/GIJyeYqKE0 and we'll reach out to you at the earliest. ^NK",Return / Refund,0.85237175,0.7536169,0.8028935,1,@AmazonHelp That I have done more than 100 times..where is refund,"@144768 As stated on the email, kindly file a charge dispute with the refund reference number shared to you by contacting your bank's customer service. Appreciate your understanding. ^SG",Return / Refund,0.8617646,0.75077856,0.8006228,1,@AmazonHelp I have not received my refund ..,"@144768 I get your concern regarding your refund, Dr.Kumar. Could you please confirm if you've received a correspondence from our team here: https://t.co/aAtipufqC7? ^MN",Return / Refund,0.8173856,0.74024993,0.79219997,1,@AmazonHelp Contacted my bank and they were unable to track the refund using the refund reference code given by Amazon.,@126321 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,Return / Refund,0.9157282,0.73285854,0.78628683,1,142891,Return / Refund,True,True,True,True,True,1.0
